"Magnitude","Location","Latitude","Longitude","Depth..km.","EventId","Event.URL","Date","Time","Day","Country"
5.2,"71km ESE of Ishinomaki",38.243,142.082,35,"us2012fhb8","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fhb8","2012-09-09","6:54","Sun","Japan"
0.4,"2km NW of Cobb",38.838,-122.7508,2.7,"nc71839900","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839900","2012-09-09","6:42","Sun","California"
0.3,"25km SW of Coalinga",35.9753,-120.5513,3.3,"nc71839895","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839895","2012-09-09","6:41","Sun","California"
1.7,"49km SSE of Fort Irwin",34.8658,-116.4458,6.2,"ci15212905","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212905","2012-09-09","6:39","Sun","California"
1.8,"14km WNW of Searles Valley",35.8382,-117.544,9.2,"ci15212897","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212897","2012-09-09","6:34","Sun","California"
1,"7km S of Cobb",38.7585,-122.7095,1.8,"nc71839885","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839885","2012-09-09","6:25","Sun","California"
1.5,"30km NW of Valdez",61.2831,-146.8162,21,"ak10555192","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555192","2012-09-09","6:12","Sun","Alaska"
0.8,"9km NW of Big Bear City",34.3342,-116.905,7.9,"ci15212889","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212889","2012-09-09","5:49","Sun","California"
1,"9km W of Cobb",38.8372,-122.826,2.6,"nc71839880","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839880","2012-09-09","5:49","Sun","California"
1,"9km NW of Big Bear City",34.3282,-116.9012,8.4,"ci15212881","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212881","2012-09-09","5:49","Sun","California"
5.9,"161km S of Severo-Kuril'sk",49.251,155.742,33.3,"usc000cmre","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cmre","2012-09-09","5:39","Sun","Russia"
5.6,"159km S of Severo-Kuril'sk",49.265,155.717,31,"us2012fhbs","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fhbs","2012-09-09","5:39","Sun","Russia"
5.2,"148km SSW of Severo-Kuril'sk",49.401,155.546,31.1,"usc000cjd2","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cjd2","2012-09-09","5:39","Sun","Russia"
2.5,"57km ESE of Whittier",60.6247,-147.6763,13.9,"ak10555176","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555176","2012-09-09","5:33","Sun","Alaska"
0.9,"4km SSW of Idyllwild-Pine Cove",33.704,-116.7363,19.9,"ci15212873","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212873","2012-09-09","5:17","Sun","California"
4.7,"19km WSW of Santiago Pinotepa Nacional",16.227,-98.176,10,"usc000cjc7","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cjc7","2012-09-09","5:14","Sun","Mexico"
1.23,"33km E of Hawthorne",38.5526,-118.2461,6.5519,"nn00388164","http://earthquake.usgs.gov/earthquakes/eventpage/nn00388164","2012-09-09","5:13","Sun","Nevada"
1.7,"73km WNW of Talkeetna",62.5864,-151.4249,109.6,"ak10555170","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555170","2012-09-09","5:10","Sun","Alaska"
1.2,"61km N of College",65.4061,-147.9507,21.8,"ak10555166","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555166","2012-09-09","4:54","Sun","Alaska"
0.2,"11km SE of Anza",33.49,-116.5768,7.7,"ci15212865","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212865","2012-09-09","4:49","Sun","California"
1.7,"57km N of College",65.367,-147.951,27.2,"ak10555163","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555163","2012-09-09","4:38","Sun","Alaska"
1.9,"53km E of Big Pine",37.2332,-117.695,0.7,"ci15212857","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212857","2012-09-09","4:36","Sun","California"
1.4,"12km ESE of Caraway",35.7138,-90.1985,5.1,"nm091012b","http://earthquake.usgs.gov/earthquakes/eventpage/nm091012b","2012-09-09","4:33","Sun","Arkansas"
4,"Pacific-Antarctic Ridge",-56.353,-151.014,10,"us2012fhb2","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fhb2","2012-09-09","4:20","Sun",NA
4.4,"54km NE of San Isidro",10.408,126.371,31.6,"us2012fhb1","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fhb1","2012-09-09","4:3","Sun","Philippines"
0.8,"28km N of Kernville",36.0105,-118.3913,7,"ci15212849","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212849","2012-09-09","3:53","Sun","California"
0.8,"6km NE of Cabazon",33.9628,-116.7362,16.2,"ci15212841","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212841","2012-09-09","3:53","Sun","California"
0.6,"28km N of Kernville",36.0113,-118.392,5.3,"ci15212833","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212833","2012-09-09","3:48","Sun","California"
0.17,"49km SSW of Beatty",36.5376,-117.0613,0,"nn00389958","http://earthquake.usgs.gov/earthquakes/eventpage/nn00389958","2012-09-09","3:47","Sun","Nevada"
4.4,"233km S of Sidorukun",-10.698,114.04,21.8,"usc000cjaa","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cjaa","2012-09-09","3:30","Sun","Indonesia"
1,"13km NE of Borrego Springs",33.357,-116.2915,10.9,"ci15212825","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212825","2012-09-09","3:25","Sun","California"
0.4,"9km SSW of Idyllwild-Pine Cove",33.6582,-116.7542,16.2,"ci15212817","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212817","2012-09-09","3:19","Sun","California"
0.7,"28km N of Kernville",36.006,-118.3942,7,"ci15212809","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212809","2012-09-09","2:59","Sun","California"
1.1,"22km NNE of Soledad",36.604,-121.2138,8.8,"nc71839870","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839870","2012-09-09","2:57","Sun","California"
2,"11km W of Pinon Hills",34.4172,-117.7725,1.6,"ci15212801","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212801","2012-09-09","2:55","Sun","California"
0.9,"27km NE of Soledad",36.5955,-121.109,7.1,"nc71839860","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839860","2012-09-09","2:45","Sun","California"
0.6,"23km SW of Coalinga",36.0038,-120.5653,4.1,"nc71839855","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839855","2012-09-09","2:25","Sun","California"
3,"17km N of Arecibo",18.6287,-66.7366,27,"pr12253000","http://earthquake.usgs.gov/earthquakes/eventpage/pr12253000","2012-09-09","2:8","Sun","Puerto Rico"
4.2,"111km ENE of San Isidro",10.468,126.99,35,"us2012fhbw","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fhbw","2012-09-09","1:59","Sun","Philippines"
3.4,"14km SSW of Boley",35.375,-96.537,2.5,"usc000cj9f","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cj9f","2012-09-09","1:58","Sun","Oklahoma"
0.8,"28km N of Kernville",36.0125,-118.3935,5.2,"ci15212793","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212793","2012-09-09","1:56","Sun","California"
1.8,"4km WSW of Cobb",38.8055,-122.77,2.3,"nc71839850","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839850","2012-09-09","1:36","Sun","California"
1.3,"27km SW of Seeley",32.6542,-115.9355,5,"ci15212777","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212777","2012-09-09","1:30","Sun","California"
1.1,"5km WSW of Arbuckle",39.0038,-122.1177,0,"nc71839840","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839840","2012-09-09","1:10","Sun","California"
0.5,"8km NE of Desert Hot Springs",34.0082,-116.4232,9.3,"ci15212737","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212737","2012-09-09","1:7","Sun","California"
1.5,"31km WNW of Nikiski",60.7947,-151.8176,80,"ak10555148","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555148","2012-09-09","0:54","Sun","Alaska"
0.6,"10km SW of Ridgemark",36.7427,-121.4408,4.9,"nc71839835","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839835","2012-09-09","0:35","Sun","California"
1.4,"41km WNW of Ivins",37.2833,-114.1293,2.2,"uu09090024","http://earthquake.usgs.gov/earthquakes/eventpage/uu09090024","2012-09-09","0:24","Sun","Utah"
0.4,"8km WSW of Cobb",38.7978,-122.8173,2.3,"nc71839830","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839830","2012-09-09","0:18","Sun","California"
5,"186km NE of Raoul Island",-28.091,-176.539,11.3,"usc000cj91","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cj91","2012-09-09","0:13","Sun","New Zealand"
0.5,"29km SSW of Morton",46.2968,-122.3563,12.2,"uw60449527","http://earthquake.usgs.gov/earthquakes/eventpage/uw60449527","2012-09-09","0:10","Sun","Washington"
1,"113km NW of Talkeetna",63.1062,-151.5368,0.9,"ak10555138","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555138","2012-09-08","23:55","Sat","Alaska"
1.8,"11km W of Pinon Hills",34.4152,-117.7702,2.7,"ci15212689","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212689","2012-09-08","23:44","Sat","California"
1.3,"4km NNW of Brawley",33.0175,-115.542,10.9,"ci15212681","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212681","2012-09-08","23:31","Sat","California"
1.3,"102km ESE of King Salmon",58.2313,-155.1297,3.5,"ak10555130","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555130","2012-09-08","23:31","Sat","Alaska"
2.4,"45km N of Valdez",61.5342,-146.427,34.5,"ak10555125","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555125","2012-09-08","23:27","Sat","Alaska"
4.4,"152km E of Yamada",39.423,143.717,14,"us2012fgd6","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fgd6","2012-09-08","23:22","Sat","Japan"
0.8,"6km WNW of Cobb",38.8372,-122.7987,1.9,"nc71839820","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839820","2012-09-08","23:11","Sat","California"
0.4,"9km W of Cobb",38.838,-122.8288,3.1,"nc71839805","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839805","2012-09-08","23:7","Sat","California"
1,"28km E of Shingletown",40.4463,-121.5533,4.7,"nc71839815","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839815","2012-09-08","23:6","Sat","California"
0.6,"31km NW of Searles Valley",35.9575,-117.6648,4.4,"ci15212665","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212665","2012-09-08","23:6","Sat","California"
0.5,"28km E of Shingletown",40.4415,-121.5547,4,"nc71065129","http://earthquake.usgs.gov/earthquakes/eventpage/nc71065129","2012-09-08","23:5","Sat","California"
1.5,"28km E of Shingletown",40.4462,-121.5528,5.1,"nc71839810","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839810","2012-09-08","23:5","Sat","California"
2.3,"1km WSW of Princeton",49.4507,-120.5342,0,"uw60449497","http://earthquake.usgs.gov/earthquakes/eventpage/uw60449497","2012-09-08","23:1","Sat","Canada"
0.9,"149km WNW of Talkeetna",63.0393,-152.5892,2.3,"ak10555119","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555119","2012-09-08","22:57","Sat","Alaska"
1.2,"7km S of Yucca Valley",34.044,-116.4282,10.1,"ci15212657","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212657","2012-09-08","22:55","Sat","California"
3.4,"91km N of Road Town",19.242,-64.6331,15,"pr12252006","http://earthquake.usgs.gov/earthquakes/eventpage/pr12252006","2012-09-08","22:44","Sat","British Virgin Islands"
0.9,"32km WNW of Cape Yakataga",60.2128,-142.9421,19.5,"ak10555115","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555115","2012-09-08","22:28","Sat","Alaska"
1,"19km NNE of China Lake Acres",35.8122,-117.7173,4.5,"ci15212649","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212649","2012-09-08","22:27","Sat","California"
1.3,"6km ESE of East Carbon City",39.5345,-110.3467,2.3,"uu09082227","http://earthquake.usgs.gov/earthquakes/eventpage/uu09082227","2012-09-08","22:27","Sat","Utah"
0.4,"37km WNW of Plain City",41.4383,-112.4995,1.6,"uu09082225","http://earthquake.usgs.gov/earthquakes/eventpage/uu09082225","2012-09-08","22:25","Sat","Utah"
1.3,"6km W of Cobb",38.8165,-122.8025,2.2,"nc71839785","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839785","2012-09-08","22:23","Sat","California"
2.3,"4km N of Brawley",33.0158,-115.5355,10.1,"ci15212641","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212641","2012-09-08","22:17","Sat","California"
2.2,"4km N of Brawley",33.0145,-115.5375,9.9,"ci15212633","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212633","2012-09-08","22:17","Sat","California"
4.4,"60km ENE of General Luna",9.953,126.685,44.9,"us2012fgd4","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fgd4","2012-09-08","22:11","Sat","Philippines"
0.76,"38km W of Pahrump",36.2665,-116.4092,7.23,"nn00388154","http://earthquake.usgs.gov/earthquakes/eventpage/nn00388154","2012-09-08","22:11","Sat","Nevada"
1,"23km SW of Coalinga",36.0013,-120.5577,3.4,"nc71839780","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839780","2012-09-08","21:59","Sat","California"
4.2,"162km ENE of San Isidro",10.796,127.338,35,"us2012fgd3","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fgd3","2012-09-08","21:57","Sat","Philippines"
1.5,"14km N of Meadow Lakes",61.7508,-149.6352,36.3,"ak10555102","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555102","2012-09-08","21:44","Sat","Alaska"
1,"95km W of Cantwell",63.2635,-150.8269,7.9,"ak10555101","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555101","2012-09-08","21:39","Sat","Alaska"
4,"103km E of Sulangan",10.845,126.771,35,"us2012fgd2","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fgd2","2012-09-08","21:35","Sat","Philippines"
0.7,"4km SSW of Cobb",38.7828,-122.7368,2.6,"nc71839775","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839775","2012-09-08","21:30","Sat","California"
4,"76km SE of Honiara",-9.874,160.486,35.4,"us2012fgd1","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fgd1","2012-09-08","21:24","Sat","Solomon Islands"
1.9,"34km SSE of Tecate",32.2618,-116.552,16.7,"ci15212617","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212617","2012-09-08","21:18","Sat","Mexico"
4.2,"South of the Fiji Islands",-25.983,-177.103,53.6,"us2012fgdy","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fgdy","2012-09-08","21:11","Sat",NA
4.4,"20km NE of Djibouti",11.712,43.289,10,"usc000cj66","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cj66","2012-09-08","21:11","Sat","Djibouti"
0.7,"8km E of Mammoth Lakes",37.6368,-118.8748,9,"nc71839770","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839770","2012-09-08","21:10","Sat","California"
1,"11km W of Pinon Hills",34.4177,-117.7707,2.2,"ci15212609","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212609","2012-09-08","21:4","Sat","California"
3.3,"141km NNE of Road Town",19.6184,-64.17,60,"pr12252005","http://earthquake.usgs.gov/earthquakes/eventpage/pr12252005","2012-09-08","21:3","Sat","British Virgin Islands"
1.5,"11km W of Pinon Hills",34.419,-117.7707,2.1,"ci15212601","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212601","2012-09-08","20:59","Sat","California"
2.9,"100km E of Chernabura Island",54.8858,-158.0095,33,"ak10558375","http://earthquake.usgs.gov/earthquakes/eventpage/ak10558375","2012-09-08","20:56","Sat","Alaska"
4.9,"200km SE of Hirara",23.629,126.785,9.9,"usc000cj68","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cj68","2012-09-08","20:55","Sat","Japan"
0.7,"4km W of Cobb",38.8175,-122.7798,1.1,"nc71839765","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839765","2012-09-08","20:44","Sat","California"
1,"34km E of Campo",32.6195,-116.1002,11.1,"ci15212593","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212593","2012-09-08","20:42","Sat","California"
1.1,"6km W of Cobb",38.8333,-122.8022,2.5,"nc71839760","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839760","2012-09-08","20:40","Sat","California"
0.7,"6km WSW of Mammoth Lakes",37.6332,-119.0417,2.1,"nc71840385","http://earthquake.usgs.gov/earthquakes/eventpage/nc71840385","2012-09-08","20:40","Sat","California"
0.3,"6km WSW of Mammoth Lakes",37.6333,-119.042,2.2,"nc71839750","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839750","2012-09-08","20:35","Sat","California"
5.7,"8km ENE of Hojancha",10.073,-85.342,35.1,"usc000cj5l","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cj5l","2012-09-08","20:29","Sat","Costa Rica"
0.7,"14km NNW of College",64.9807,-147.8644,12.7,"ak10555077","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555077","2012-09-08","20:17","Sat","Alaska"
1.4,"19km SW of Seeley",32.6528,-115.8222,12.2,"ci15212577","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212577","2012-09-08","20:6","Sat","California"
0.7,"10km E of Healy",63.8651,-148.7543,9.9,"ak10555072","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555072","2012-09-08","20:5","Sat","Alaska"
1,"2km N of San Jacinto",33.807,-116.9565,13.6,"ci15212569","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212569","2012-09-08","19:56","Sat","California"
1,"49km NE of Old Faithful Geyser",44.7828,-110.4068,2.5,"uu09081943","http://earthquake.usgs.gov/earthquakes/eventpage/uu09081943","2012-09-08","19:43","Sat","Wyoming"
1.3,"11km SW of Talkeetna",62.2443,-150.235,57.7,"ak10555063","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555063","2012-09-08","19:38","Sat","Alaska"
1.3,"18km W of Anchorage",61.2107,-150.2529,15.3,"ak10555062","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555062","2012-09-08","19:33","Sat","Alaska"
1.3,"4km WSW of Cobb",38.8028,-122.763,4.8,"nc71839745","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839745","2012-09-08","19:26","Sat","California"
4.4,"114km WNW of Paratunka",53.16,156.569,270.8,"usc000cj4p","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cj4p","2012-09-08","19:19","Sat","Russia"
0.4,"18km ESE of Anza",33.51,-116.4845,17.4,"ci15212561","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212561","2012-09-08","19:12","Sat","California"
0.4,"7km WNW of Cobb",38.839,-122.804,0,"nc71839740","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839740","2012-09-08","18:59","Sat","California"
0.2,"6km WSW of Mammoth Lakes",37.633,-119.0478,0.6,"nc71840400","http://earthquake.usgs.gov/earthquakes/eventpage/nc71840400","2012-09-08","18:56","Sat","California"
2,"89km SE of Adak",51.3941,-175.6249,26.9,"ak10555050","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555050","2012-09-08","18:56","Sat","Alaska"
0.3,"6km WSW of Mammoth Lakes",37.632,-119.043,2,"nc71840395","http://earthquake.usgs.gov/earthquakes/eventpage/nc71840395","2012-09-08","18:54","Sat","California"
1.3,"5km W of Cobb",38.8223,-122.7915,3.4,"nc71839735","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839735","2012-09-08","18:52","Sat","California"
2.5,"32km SSE of Redoubt Volcano",60.2853,-152.5537,98,"ak10555042","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555042","2012-09-08","18:47","Sat","Alaska"
0.2,"17km N of Shelton",47.3748,-123.0723,5,"uw60449357","http://earthquake.usgs.gov/earthquakes/eventpage/uw60449357","2012-09-08","18:36","Sat","Washington"
4.8,"3km SE of Ciampea",-6.574,106.721,7.1,"usc000cj2r","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cj2r","2012-09-08","18:27","Sat","Indonesia"
1.5,"188km NNE of Cape Yakataga",61.5162,-140.6529,5.3,"ak10555037","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555037","2012-09-08","18:15","Sat","Alaska"
1,"23km SSW of Evanston",41.0637,-111.0368,20.5,"uu09081808","http://earthquake.usgs.gov/earthquakes/eventpage/uu09081808","2012-09-08","18:8","Sat","Wyoming"
1,"19km SSE of Aguanga",33.2782,-116.7807,12.2,"ci15212553","http://earthquake.usgs.gov/earthquakes/eventpage/ci15212553","2012-09-08","18:6","Sat","California"
1.7,"11km SSE of Huron",36.1108,-120.0467,8.6,"nc71839730","http://earthquake.usgs.gov/earthquakes/eventpage/nc71839730","2012-09-08","18:4","Sat","California"
1.6,"96km WNW of Willow",61.9055,-151.8454,111.4,"ak10555035","http://earthquake.usgs.gov/earthquakes/eventpage/ak10555035","2012-09-08","17:55","Sat","Alaska"
1.1,"50km NNW of Valdez",61.5755,-146.5652,38.5,"ak10558366","http://earthquake.usgs.gov/earthquakes/eventpage/ak10558366","2012-09-08","17:45","Sat","Alaska"
4.9,"56km SSE of Kainantu",-6.717,146.147,139.9,"usc000cj28","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cj28","2012-09-08","17:45","Sat","Papua New Guinea"
